INDEX,CALL ID,AGENT,DATE,DAY_OF_THE_WEEK,TIME,TOPIC,ANSWERED (Y/N),RESOLVED,SPEED OF ANSWER IN SECONDS,AVGTALKDURATION,SATISFACTION RATING
1219,ID1203,Joe,2021-01-22,Friday,14:19:41,Admin Support,N,N, ,0 days 00:00:00, 
1220,ID1209,Stewart,2021-01-22,Friday,14:48:29,Streaming,N,N, ,0 days 00:00:00, 
1221,ID1213,Martha,2021-01-22,Friday,15:30:14,Contract related,N,N, ,0 days 00:00:00, 
1222,ID1214,Jim,2021-01-22,Friday,15:30:14,Streaming,N,N, ,0 days 00:00:00, 
1223,ID1215,Martha,2021-01-22,Friday,15:56:10,Streaming,N,N, ,0 days 00:00:00, 
1224,ID1216,Martha,2021-01-22,Friday,15:56:10,Admin Support,N,N, ,0 days 00:00:00, 
1225,ID1217,Martha,2021-01-22,Friday,16:01:55,Payment related,N,N, ,0 days 00:00:00, 
1226,ID1219,Greg,2021-01-22,Friday,16:39:22,Admin Support,N,N, ,0 days 00:00:00, 
1227,ID1221,Becky,2021-01-22,Friday,16:50:53,Contract related,N,N, ,0 days 00:00:00, 
1228,ID1225,Greg,2021-01-22,Friday,17:25:26,Admin Support,N,N, ,0 days 00:00:00, 
1229,ID1228,Martha,2021-01-22,Friday,17:38:24,Technical Support,N,N, ,0 days 00:00:00, 
1230,ID1242,Martha,2021-01-23,Saturday,11:00:58,Streaming,Y,Y,83.0,0 days 00:06:48,5.0
1231,ID1266,Joe,2021-01-23,Saturday,13:37:55,Admin Support,Y,Y,10.0,0 days 00:06:42,5.0
1232,ID1235,Becky,2021-01-23,Saturday,09:51:50,Payment related,Y,N,112.0,0 days 00:06:18,2.0
1233,ID1253,Becky,2021-01-23,Saturday,11:44:10,Streaming,Y,Y,22.0,0 days 00:06:12,3.0
1234,ID1277,Stewart,2021-01-23,Saturday,16:45:07,Streaming,Y,Y,53.0,0 days 00:06:03,3.0
1235,ID1260,Greg,2021-01-23,Saturday,12:43:12,Payment related,Y,Y,29.0,0 days 00:05:55,5.0
1236,ID1281,Joe,2021-01-23,Saturday,17:41:17,Streaming,Y,Y,74.0,0 days 00:05:54,2.0
1237,ID1276,Diane,2021-01-23,Saturday,16:37:55,Technical Support,Y,Y,12.0,0 days 00:05:48,3.0
1238,ID1236,Dan,2021-01-23,Saturday,09:51:50,Streaming,Y,Y,53.0,0 days 00:05:46,4.0
1239,ID1237,Diane,2021-01-23,Saturday,09:57:36,Admin Support,Y,Y,12.0,0 days 00:05:31,3.0
1240,ID1250,Stewart,2021-01-23,Saturday,11:35:31,Payment related,Y,Y,28.0,0 days 00:05:16,2.0
1241,ID1249,Diane,2021-01-23,Saturday,11:35:31,Contract related,Y,Y,110.0,0 days 00:05:03,5.0
1242,ID1244,Becky,2021-01-23,Saturday,11:18:14,Payment related,Y,N,63.0,0 days 00:05:00,4.0
1243,ID1278,Diane,2021-01-23,Saturday,16:45:07,Streaming,Y,Y,116.0,0 days 00:04:58,3.0
1244,ID1256,Martha,2021-01-23,Saturday,11:55:41,Admin Support,Y,Y,120.0,0 days 00:04:12,2.0
1245,ID1257,Martha,2021-01-23,Saturday,12:14:24,Contract related,Y,Y,26.0,0 days 00:03:47,3.0
1246,ID1233,Greg,2021-01-23,Saturday,09:40:19,Technical Support,Y,Y,112.0,0 days 00:03:37,5.0
1247,ID1255,Martha,2021-01-23,Saturday,11:55:41,Contract related,Y,Y,15.0,0 days 00:03:37,3.0
1248,ID1264,Diane,2021-01-23,Saturday,13:33:36,Contract related,Y,N,62.0,0 days 00:03:33,4.0
1249,ID1245,Jim,2021-01-23,Saturday,11:29:46,Technical Support,Y,Y,33.0,0 days 00:03:29,3.0
1250,ID1263,Diane,2021-01-23,Saturday,13:33:36,Admin Support,Y,Y,44.0,0 days 00:03:12,5.0
1251,ID1240,Dan,2021-01-23,Saturday,10:49:26,Technical Support,Y,Y,118.0,0 days 00:02:49,4.0
1252,ID1241,Jim,2021-01-23,Saturday,11:00:58,Contract related,Y,Y,121.0,0 days 00:02:49,2.0
1253,ID1282,Greg,2021-01-23,Saturday,17:41:17,Streaming,Y,Y,85.0,0 days 00:02:44,3.0
1254,ID1234,Stewart,2021-01-23,Saturday,09:40:19,Admin Support,Y,Y,116.0,0 days 00:02:42,3.0
1255,ID1267,Dan,2021-01-23,Saturday,14:13:55,Payment related,Y,Y,75.0,0 days 00:02:00,4.0
1256,ID1271,Becky,2021-01-23,Saturday,16:01:55,Payment related,Y,N,56.0,0 days 00:01:58,4.0
1257,ID1265,Dan,2021-01-23,Saturday,13:37:55,Admin Support,Y,Y,29.0,0 days 00:01:50,5.0
1258,ID1258,Diane,2021-01-23,Saturday,12:14:24,Payment related,Y,Y,33.0,0 days 00:01:44,5.0
1259,ID1275,Jim,2021-01-23,Saturday,16:37:55,Payment related,Y,Y,53.0,0 days 00:01:43,4.0
1260,ID1261,Greg,2021-01-23,Saturday,12:54:43,Payment related,Y,Y,89.0,0 days 00:01:34,2.0
1261,ID1232,Martha,2021-01-23,Saturday,09:31:41,Admin Support,Y,Y,52.0,0 days 00:01:27,5.0
1262,ID1243,Joe,2021-01-23,Saturday,11:18:14,Streaming,Y,Y,84.0,0 days 00:01:21,5.0
1263,ID1252,Jim,2021-01-23,Saturday,11:36:58,Admin Support,Y,Y,18.0,0 days 00:01:21,3.0
1264,ID1274,Greg,2021-01-23,Saturday,16:13:26,Streaming,Y,Y,56.0,0 days 00:01:20,2.0
1265,ID1251,Joe,2021-01-23,Saturday,11:36:58,Admin Support,Y,Y,74.0,0 days 00:01:15,3.0
1266,ID1259,Dan,2021-01-23,Saturday,12:43:12,Streaming,Y,Y,18.0,0 days 00:01:14,4.0
1267,ID1231,Greg,2021-01-23,Saturday,09:31:41,Streaming,Y,Y,116.0,0 days 00:01:13,2.0
1268,ID1279,Joe,2021-01-23,Saturday,17:24:00,Payment related,Y,Y,19.0,0 days 00:01:11,4.0
1269,ID1269,Dan,2021-01-23,Saturday,14:52:48,Technical Support,Y,Y,33.0,0 days 00:01:06,5.0
1270,ID1247,Greg,2021-01-23,Saturday,11:32:38,Admin Support,Y,N,10.0,0 days 00:01:01,5.0
1271,ID1238,Joe,2021-01-23,Saturday,09:57:36,Technical Support,Y,N,120.0,0 days 00:00:54,4.0
1272,ID1248,Joe,2021-01-23,Saturday,11:32:38,Admin Support,Y,Y,100.0,0 days 00:00:42,5.0
1273,ID1273,Stewart,2021-01-23,Saturday,16:13:26,Contract related,Y,N,31.0,0 days 00:00:31,3.0
1274,ID1239,Diane,2021-01-23,Saturday,10:49:26,Admin Support,N,N, ,0 days 00:00:00, 
1275,ID1246,Dan,2021-01-23,Saturday,11:29:46,Contract related,N,N, ,0 days 00:00:00, 
1276,ID1254,Diane,2021-01-23,Saturday,11:44:10,Streaming,N,N, ,0 days 00:00:00, 
1277,ID1262,Martha,2021-01-23,Saturday,12:54:43,Technical Support,N,N, ,0 days 00:00:00, 
1278,ID1268,Martha,2021-01-23,Saturday,14:13:55,Streaming,N,N, ,0 days 00:00:00, 
1279,ID1270,Becky,2021-01-23,Saturday,14:52:48,Technical Support,N,N, ,0 days 00:00:00, 
1280,ID1272,Martha,2021-01-23,Saturday,16:01:55,Admin Support,N,N, ,0 days 00:00:00, 
1281,ID1280,Dan,2021-01-23,Saturday,17:24:00,Contract related,N,N, ,0 days 00:00:00, 
1282,ID1283,Greg,2021-01-23,Saturday,17:44:10,Contract related,N,N, ,0 days 00:00:00, 
1283,ID1284,Stewart,2021-01-23,Saturday,17:44:10,Payment related,N,N, ,0 days 00:00:00, 
1284,ID1314,Becky,2021-01-24,Sunday,12:25:55,Payment related,Y,Y,51.0,0 days 00:06:44,3.0
1285,ID1286,Diane,2021-01-24,Sunday,09:05:46,Streaming,Y,Y,48.0,0 days 00:06:36,2.0
1286,ID1308,Diane,2021-01-24,Sunday,11:11:02,Streaming,Y,Y,55.0,0 days 00:06:30,1.0
1287,ID1334,Greg,2021-01-24,Sunday,17:16:48,Payment related,Y,Y,84.0,0 days 00:06:21,4.0
1288,ID1310,Greg,2021-01-24,Sunday,11:42:43,Contract related,Y,Y,81.0,0 days 00:06:19,3.0
1289,ID1338,Jim,2021-01-24,Sunday,17:54:14,Technical Support,Y,Y,10.0,0 days 00:06:13,4.0
1290,ID1326,Dan,2021-01-24,Sunday,15:48:58,Payment related,Y,Y,14.0,0 days 00:06:11,5.0
1291,ID1318,Joe,2021-01-24,Sunday,13:13:26,Technical Support,Y,Y,113.0,0 days 00:06:04,3.0
1292,ID1327,Stewart,2021-01-24,Sunday,15:59:02,Admin Support,Y,Y,53.0,0 days 00:06:01,4.0
1293,ID1295,Jim,2021-01-24,Sunday,09:54:43,Technical Support,Y,Y,109.0,0 days 00:05:47,3.0
1294,ID1316,Joe,2021-01-24,Sunday,13:00:29,Payment related,Y,Y,19.0,0 days 00:05:43,4.0
1295,ID1297,Greg,2021-01-24,Sunday,10:03:22,Admin Support,Y,Y,104.0,0 days 00:05:35,2.0
1296,ID1299,Martha,2021-01-24,Sunday,10:04:48,Streaming,Y,Y,72.0,0 days 00:05:11,5.0
1297,ID1288,Jim,2021-01-24,Sunday,09:05:46,Admin Support,Y,N,116.0,0 days 00:05:09,3.0
1298,ID1324,Greg,2021-01-24,Sunday,14:47:02,Streaming,Y,N,110.0,0 days 00:05:03,5.0
1299,ID1328,Joe,2021-01-24,Sunday,15:59:02,Streaming,Y,Y,37.0,0 days 00:04:49,2.0
1300,ID1320,Dan,2021-01-24,Sunday,14:15:22,Technical Support,Y,Y,46.0,0 days 00:04:43,1.0
1301,ID1303,Jim,2021-01-24,Sunday,10:29:17,Payment related,Y,Y,16.0,0 days 00:04:35,4.0
1302,ID1287,Joe,2021-01-24,Sunday,09:05:46,Payment related,Y,Y,57.0,0 days 00:04:32,3.0
1303,ID1323,Martha,2021-01-24,Sunday,14:47:02,Technical Support,Y,Y,96.0,0 days 00:04:30,2.0
1304,ID1332,Stewart,2021-01-24,Sunday,16:45:07,Technical Support,Y,Y,47.0,0 days 00:04:26,3.0
1305,ID1312,Diane,2021-01-24,Sunday,12:21:36,Streaming,Y,Y,58.0,0 days 00:04:19,4.0
1306,ID1315,Jim,2021-01-24,Sunday,13:00:29,Streaming,Y,Y,102.0,0 days 00:03:59,4.0
1307,ID1291,Joe,2021-01-24,Sunday,09:20:10,Technical Support,Y,Y,42.0,0 days 00:03:56,3.0
1308,ID1309,Becky,2021-01-24,Sunday,11:42:43,Technical Support,Y,Y,41.0,0 days 00:03:54,4.0
1309,ID1319,Diane,2021-01-24,Sunday,14:15:22,Technical Support,Y,Y,28.0,0 days 00:03:50,5.0
1310,ID1311,Stewart,2021-01-24,Sunday,12:21:36,Contract related,Y,Y,112.0,0 days 00:03:43,3.0
1311,ID1325,Dan,2021-01-24,Sunday,15:48:58,Payment related,Y,Y,116.0,0 days 00:03:39,5.0
1312,ID1302,Dan,2021-01-24,Sunday,10:04:48,Streaming,Y,Y,124.0,0 days 00:03:13,4.0
1313,ID1330,Greg,2021-01-24,Sunday,16:01:55,Streaming,Y,Y,43.0,0 days 00:03:10,3.0
1314,ID1322,Diane,2021-01-24,Sunday,14:45:36,Technical Support,Y,Y,124.0,0 days 00:03:09,2.0
1315,ID1317,Dan,2021-01-24,Sunday,13:13:26,Streaming,Y,Y,33.0,0 days 00:03:06,2.0
1316,ID1293,Joe,2021-01-24,Sunday,09:24:29,Payment related,Y,Y,95.0,0 days 00:03:05,5.0
1317,ID1307,Dan,2021-01-24,Sunday,11:11:02,Contract related,Y,Y,61.0,0 days 00:03:05,3.0
1318,ID1335,Jim,2021-01-24,Sunday,17:25:26,Payment related,Y,Y,17.0,0 days 00:02:35,1.0
1319,ID1331,Greg,2021-01-24,Sunday,16:45:07,Technical Support,Y,Y,19.0,0 days 00:02:21,3.0
1320,ID1290,Martha,2021-01-24,Sunday,09:12:58,Contract related,Y,Y,87.0,0 days 00:02:11,3.0
1321,ID1298,Martha,2021-01-24,Sunday,10:03:22,Payment related,Y,Y,123.0,0 days 00:01:55,1.0
1322,ID1337,Diane,2021-01-24,Sunday,17:54:14,Admin Support,Y,Y,22.0,0 days 00:01:46,4.0
1323,ID1292,Greg,2021-01-24,Sunday,09:20:10,Technical Support,Y,Y,86.0,0 days 00:01:28,1.0
1324,ID1336,Becky,2021-01-24,Sunday,17:25:26,Payment related,Y,Y,116.0,0 days 00:01:17,4.0
1325,ID1321,Joe,2021-01-24,Sunday,14:45:36,Technical Support,Y,Y,76.0,0 days 00:01:09,3.0
1326,ID1301,Stewart,2021-01-24,Sunday,10:04:48,Contract related,Y,N,28.0,0 days 00:00:52,4.0
1327,ID1289,Greg,2021-01-24,Sunday,09:12:58,Admin Support,Y,Y,21.0,0 days 00:00:50,1.0
1328,ID1329,Greg,2021-01-24,Sunday,16:01:55,Admin Support,Y,Y,68.0,0 days 00:00:43,1.0
1329,ID1313,Jim,2021-01-24,Sunday,12:25:55,Streaming,Y,N,61.0,0 days 00:00:42,5.0
1330,ID1305,Joe,2021-01-24,Sunday,10:32:10,Admin Support,Y,Y,125.0,0 days 00:00:31,3.0
1331,ID1285,Dan,2021-01-24,Sunday,09:05:46,Payment related,N,N, ,0 days 00:00:00, 
1332,ID1294,Joe,2021-01-24,Sunday,09:24:29,Contract related,N,N, ,0 days 00:00:00, 
1333,ID1296,Greg,2021-01-24,Sunday,09:54:43,Payment related,N,N, ,0 days 00:00:00, 
1334,ID1300,Jim,2021-01-24,Sunday,10:04:48,Technical Support,N,N, ,0 days 00:00:00, 
1335,ID1304,Martha,2021-01-24,Sunday,10:29:17,Admin Support,N,N, ,0 days 00:00:00, 
1336,ID1306,Becky,2021-01-24,Sunday,10:32:10,Contract related,N,N, ,0 days 00:00:00, 
1337,ID1333,Becky,2021-01-24,Sunday,17:16:48,Contract related,N,N, ,0 days 00:00:00, 
1338,ID1343,Dan,2021-01-25,Monday,09:33:07,Technical Support,Y,Y,40.0,0 days 00:06:57,3.0
1339,ID1341,Jim,2021-01-25,Monday,09:25:55,Streaming,Y,Y,44.0,0 days 00:06:50,3.0
1340,ID1401,Diane,2021-01-25,Monday,17:32:38,Payment related,Y,Y,19.0,0 days 00:06:38,5.0
1341,ID1340,Joe,2021-01-25,Monday,09:15:50,Payment related,Y,Y,104.0,0 days 00:06:36,4.0
1342,ID1384,Martha,2021-01-25,Monday,14:12:29,Contract related,Y,Y,108.0,0 days 00:06:36,3.0
1343,ID1346,Martha,2021-01-25,Monday,09:37:26,Streaming,Y,Y,55.0,0 days 00:06:35,3.0
1344,ID1394,Joe,2021-01-25,Monday,15:20:10,Technical Support,Y,Y,106.0,0 days 00:06:35,1.0
1345,ID1376,Stewart,2021-01-25,Monday,12:43:12,Admin Support,Y,Y,43.0,0 days 00:06:30,5.0
1346,ID1345,Stewart,2021-01-25,Monday,09:37:26,Technical Support,Y,Y,19.0,0 days 00:06:23,3.0
1347,ID1377,Dan,2021-01-25,Monday,12:53:17,Payment related,Y,Y,80.0,0 days 00:06:09,2.0
1348,ID1352,Dan,2021-01-25,Monday,10:42:14,Technical Support,Y,Y,53.0,0 days 00:06:05,5.0
1349,ID1378,Jim,2021-01-25,Monday,12:53:17,Admin Support,Y,Y,66.0,0 days 00:06:03,3.0
1350,ID1387,Becky,2021-01-25,Monday,14:34:05,Payment related,Y,Y,111.0,0 days 00:06:03,3.0
1351,ID1351,Joe,2021-01-25,Monday,10:42:14,Streaming,Y,Y,115.0,0 days 00:05:58,4.0
1352,ID1395,Diane,2021-01-25,Monday,15:51:50,Admin Support,Y,Y,44.0,0 days 00:05:57,5.0
1353,ID1371,Greg,2021-01-25,Monday,12:21:36,Contract related,Y,Y,59.0,0 days 00:05:50,5.0
1354,ID1399,Becky,2021-01-25,Monday,16:13:26,Streaming,Y,Y,109.0,0 days 00:05:46,3.0
1355,ID1344,Becky,2021-01-25,Monday,09:33:07,Payment related,Y,Y,57.0,0 days 00:05:45,4.0
1356,ID1402,Stewart,2021-01-25,Monday,17:32:38,Contract related,Y,Y,76.0,0 days 00:05:44,5.0
1357,ID1370,Diane,2021-01-25,Monday,12:18:43,Payment related,Y,Y,37.0,0 days 00:05:39,4.0
1358,ID1367,Dan,2021-01-25,Monday,12:12:58,Admin Support,Y,Y,73.0,0 days 00:05:35,3.0
1359,ID1354,Diane,2021-01-25,Monday,11:03:50,Technical Support,Y,Y,99.0,0 days 00:05:33,5.0
1360,ID1359,Joe,2021-01-25,Monday,11:54:14,Contract related,Y,Y,72.0,0 days 00:05:31,4.0
1361,ID1347,Martha,2021-01-25,Monday,10:10:34,Contract related,Y,Y,102.0,0 days 00:05:13,5.0
1362,ID1374,Greg,2021-01-25,Monday,12:21:36,Contract related,Y,Y,56.0,0 days 00:05:12,3.0
1363,ID1389,Dan,2021-01-25,Monday,15:04:19,Contract related,Y,Y,78.0,0 days 00:05:10,4.0
1364,ID1380,Joe,2021-01-25,Monday,14:11:02,Streaming,Y,Y,94.0,0 days 00:05:03,2.0
1365,ID1398,Joe,2021-01-25,Monday,15:53:17,Admin Support,Y,Y,41.0,0 days 00:05:02,5.0
1366,ID1397,Greg,2021-01-25,Monday,15:53:17,Admin Support,Y,Y,31.0,0 days 00:04:53,3.0
1367,ID1363,Becky,2021-01-25,Monday,12:00:00,Payment related,Y,Y,29.0,0 days 00:04:49,4.0
1368,ID1357,Diane,2021-01-25,Monday,11:48:29,Contract related,Y,Y,24.0,0 days 00:04:43,3.0
1369,ID1379,Becky,2021-01-25,Monday,14:11:02,Contract related,Y,Y,54.0,0 days 00:04:11,3.0
1370,ID1382,Martha,2021-01-25,Monday,14:11:02,Streaming,Y,Y,24.0,0 days 00:04:04,4.0
1371,ID1393,Dan,2021-01-25,Monday,15:20:10,Streaming,Y,Y,53.0,0 days 00:03:48,3.0
1372,ID1362,Greg,2021-01-25,Monday,11:54:14,Technical Support,Y,Y,75.0,0 days 00:03:45,3.0
1373,ID1342,Jim,2021-01-25,Monday,09:25:55,Admin Support,Y,Y,24.0,0 days 00:03:40,5.0
1374,ID1388,Joe,2021-01-25,Monday,14:34:05,Admin Support,Y,Y,56.0,0 days 00:03:18,3.0
1375,ID1360,Stewart,2021-01-25,Monday,11:54:14,Payment related,Y,Y,73.0,0 days 00:03:14,4.0
1376,ID1365,Martha,2021-01-25,Monday,12:10:05,Admin Support,Y,Y,93.0,0 days 00:03:11,4.0
1377,ID1361,Martha,2021-01-25,Monday,11:54:14,Payment related,Y,N,105.0,0 days 00:03:05,4.0
1378,ID1356,Greg,2021-01-25,Monday,11:42:43,Payment related,Y,N,57.0,0 days 00:02:26,3.0
1379,ID1390,Stewart,2021-01-25,Monday,15:04:19,Streaming,Y,Y,15.0,0 days 00:02:10,3.0
1380,ID1353,Diane,2021-01-25,Monday,11:03:50,Technical Support,Y,Y,61.0,0 days 00:02:05,5.0
1381,ID1358,Stewart,2021-01-25,Monday,11:48:29,Contract related,Y,Y,75.0,0 days 00:01:43,4.0
1382,ID1364,Stewart,2021-01-25,Monday,12:00:00,Technical Support,Y,Y,41.0,0 days 00:01:43,1.0
1383,ID1339,Dan,2021-01-25,Monday,09:15:50,Streaming,Y,Y,76.0,0 days 00:01:32,4.0
1384,ID1373,Becky,2021-01-25,Monday,12:21:36,Technical Support,Y,Y,56.0,0 days 00:01:23,3.0
1385,ID1369,Greg,2021-01-25,Monday,12:18:43,Payment related,Y,Y,112.0,0 days 00:01:21,4.0
1386,ID1400,Martha,2021-01-25,Monday,16:13:26,Admin Support,Y,Y,13.0,0 days 00:01:09,3.0
1387,ID1385,Joe,2021-01-25,Monday,14:26:53,Payment related,Y,Y,106.0,0 days 00:00:54,3.0
1388,ID1348,Joe,2021-01-25,Monday,10:10:34,Payment related,Y,N,123.0,0 days 00:00:38,3.0
1389,ID1392,Martha,2021-01-25,Monday,15:05:46,Streaming,Y,Y,50.0,0 days 00:00:32,3.0
1390,ID1349,Diane,2021-01-25,Monday,10:27:50,Admin Support,N,N, ,0 days 00:00:00, 
1391,ID1350,Joe,2021-01-25,Monday,10:27:50,Contract related,N,N, ,0 days 00:00:00, 
1392,ID1355,Greg,2021-01-25,Monday,11:42:43,Admin Support,N,N, ,0 days 00:00:00, 
1393,ID1366,Jim,2021-01-25,Monday,12:10:05,Admin Support,N,N, ,0 days 00:00:00, 
1394,ID1368,Stewart,2021-01-25,Monday,12:12:58,Streaming,N,N, ,0 days 00:00:00, 
1395,ID1372,Jim,2021-01-25,Monday,12:21:36,Technical Support,N,N, ,0 days 00:00:00, 
1396,ID1375,Jim,2021-01-25,Monday,12:43:12,Admin Support,N,N, ,0 days 00:00:00, 
1397,ID1381,Becky,2021-01-25,Monday,14:11:02,Streaming,N,N, ,0 days 00:00:00, 
1398,ID1383,Diane,2021-01-25,Monday,14:12:29,Streaming,N,N, ,0 days 00:00:00, 
1399,ID1386,Joe,2021-01-25,Monday,14:26:53,Technical Support,N,N, ,0 days 00:00:00, 
1400,ID1391,Becky,2021-01-25,Monday,15:05:46,Payment related,N,N, ,0 days 00:00:00, 
1401,ID1396,Becky,2021-01-25,Monday,15:51:50,Contract related,N,N, ,0 days 00:00:00, 
1402,ID1459,Becky,2021-01-26,Tuesday,17:18:14,Contract related,Y,Y,38.0,0 days 00:06:58,1.0
1403,ID1419,Dan,2021-01-26,Tuesday,10:59:31,Payment related,Y,Y,68.0,0 days 00:06:48,5.0
1404,ID1439,Diane,2021-01-26,Tuesday,14:26:53,Admin Support,Y,Y,65.0,0 days 00:06:42,5.0
1405,ID1461,Dan,2021-01-26,Tuesday,17:52:48,Streaming,Y,Y,82.0,0 days 00:06:37,1.0
1406,ID1424,Diane,2021-01-26,Tuesday,11:47:02,Contract related,Y,Y,78.0,0 days 00:06:35,4.0
1407,ID1455,Joe,2021-01-26,Tuesday,16:00:29,Payment related,Y,Y,36.0,0 days 00:06:22,3.0
1408,ID1460,Becky,2021-01-26,Tuesday,17:18:14,Contract related,Y,Y,115.0,0 days 00:06:15,3.0
1409,ID1434,Jim,2021-01-26,Tuesday,13:04:48,Technical Support,Y,Y,94.0,0 days 00:06:12,5.0
1410,ID1416,Stewart,2021-01-26,Tuesday,10:50:53,Streaming,Y,Y,53.0,0 days 00:05:52,5.0
1411,ID1440,Becky,2021-01-26,Tuesday,14:26:53,Technical Support,Y,Y,99.0,0 days 00:05:42,3.0
1412,ID1453,Dan,2021-01-26,Tuesday,15:37:26,Payment related,Y,Y,19.0,0 days 00:05:37,1.0
1413,ID1413,Diane,2021-01-26,Tuesday,10:40:48,Contract related,Y,Y,57.0,0 days 00:05:29,2.0
1414,ID1442,Stewart,2021-01-26,Tuesday,14:51:22,Payment related,Y,Y,110.0,0 days 00:05:20,3.0
1415,ID1432,Diane,2021-01-26,Tuesday,13:04:48,Streaming,Y,Y,110.0,0 days 00:05:17,2.0
1416,ID1422,Dan,2021-01-26,Tuesday,11:19:41,Payment related,Y,Y,68.0,0 days 00:05:16,3.0
1417,ID1444,Martha,2021-01-26,Tuesday,15:15:50,Contract related,Y,Y,116.0,0 days 00:05:08,3.0
1418,ID1441,Diane,2021-01-26,Tuesday,14:51:22,Admin Support,Y,Y,40.0,0 days 00:04:48,3.0
1419,ID1435,Jim,2021-01-26,Tuesday,14:08:10,Streaming,Y,Y,61.0,0 days 00:04:47,5.0
1420,ID1430,Stewart,2021-01-26,Tuesday,12:56:10,Payment related,Y,Y,28.0,0 days 00:04:37,4.0
1421,ID1437,Jim,2021-01-26,Tuesday,14:18:14,Streaming,Y,Y,77.0,0 days 00:04:26,2.0
1422,ID1428,Greg,2021-01-26,Tuesday,12:50:24,Technical Support,Y,Y,120.0,0 days 00:04:21,5.0
1423,ID1462,Jim,2021-01-26,Tuesday,17:52:48,Technical Support,Y,Y,34.0,0 days 00:04:18,2.0
1424,ID1408,Becky,2021-01-26,Tuesday,09:41:46,Payment related,Y,Y,13.0,0 days 00:03:53,3.0
1425,ID1423,Diane,2021-01-26,Tuesday,11:47:02,Streaming,Y,Y,39.0,0 days 00:03:52,5.0
1426,ID1438,Greg,2021-01-26,Tuesday,14:18:14,Contract related,Y,Y,56.0,0 days 00:03:44,4.0
1427,ID1417,Becky,2021-01-26,Tuesday,10:52:19,Contract related,Y,Y,16.0,0 days 00:03:35,1.0
1428,ID1447,Dan,2021-01-26,Tuesday,15:25:55,Contract related,Y,Y,24.0,0 days 00:03:29,4.0
1429,ID1407,Jim,2021-01-26,Tuesday,09:41:46,Admin Support,Y,N,41.0,0 days 00:03:26,4.0
1430,ID1433,Dan,2021-01-26,Tuesday,13:04:48,Technical Support,Y,Y,103.0,0 days 00:02:51,4.0
1431,ID1410,Jim,2021-01-26,Tuesday,09:51:50,Payment related,Y,Y,79.0,0 days 00:02:50,3.0
1432,ID1420,Dan,2021-01-26,Tuesday,10:59:31,Streaming,Y,Y,50.0,0 days 00:02:46,4.0
1433,ID1454,Dan,2021-01-26,Tuesday,15:37:26,Contract related,Y,Y,68.0,0 days 00:02:44,3.0
1434,ID1411,Diane,2021-01-26,Tuesday,10:27:50,Contract related,Y,Y,103.0,0 days 00:02:31,3.0
1435,ID1446,Greg,2021-01-26,Tuesday,15:21:36,Contract related,Y,Y,65.0,0 days 00:02:29,4.0
1436,ID1429,Stewart,2021-01-26,Tuesday,12:56:10,Streaming,Y,Y,115.0,0 days 00:02:27,3.0
1437,ID1404,Martha,2021-01-26,Tuesday,09:05:46,Contract related,Y,Y,63.0,0 days 00:02:25,4.0
1438,ID1412,Diane,2021-01-26,Tuesday,10:27:50,Contract related,Y,Y,68.0,0 days 00:02:18,3.0
1439,ID1445,Martha,2021-01-26,Tuesday,15:21:36,Streaming,Y,Y,82.0,0 days 00:02:18,2.0
1440,ID1458,Greg,2021-01-26,Tuesday,16:06:14,Contract related,Y,Y,60.0,0 days 00:02:14,3.0
1441,ID1425,Diane,2021-01-26,Tuesday,12:48:58,Streaming,Y,Y,106.0,0 days 00:01:52,3.0
1442,ID1418,Becky,2021-01-26,Tuesday,10:52:19,Technical Support,Y,Y,77.0,0 days 00:01:42,3.0
1443,ID1415,Diane,2021-01-26,Tuesday,10:50:53,Payment related,Y,Y,72.0,0 days 00:01:31,3.0
1444,ID1431,Dan,2021-01-26,Tuesday,13:04:48,Streaming,Y,Y,57.0,0 days 00:01:30,3.0
1445,ID1448,Diane,2021-01-26,Tuesday,15:25:55,Payment related,Y,Y,125.0,0 days 00:01:22,5.0
1446,ID1406,Greg,2021-01-26,Tuesday,09:30:14,Admin Support,Y,Y,84.0,0 days 00:01:17,3.0
1447,ID1456,Martha,2021-01-26,Tuesday,16:00:29,Payment related,Y,Y,50.0,0 days 00:01:06,4.0
1448,ID1449,Greg,2021-01-26,Tuesday,15:28:48,Admin Support,Y,Y,87.0,0 days 00:01:04,5.0
1449,ID1403,Becky,2021-01-26,Tuesday,09:05:46,Contract related,Y,Y,86.0,0 days 00:01:02,4.0
1450,ID1443,Diane,2021-01-26,Tuesday,15:15:50,Admin Support,Y,Y,109.0,0 days 00:00:52,1.0
1451,ID1405,Dan,2021-01-26,Tuesday,09:30:14,Payment related,Y,Y,113.0,0 days 00:00:51,5.0
1452,ID1451,Diane,2021-01-26,Tuesday,15:30:14,Contract related,Y,Y,94.0,0 days 00:00:46,4.0
1453,ID1427,Dan,2021-01-26,Tuesday,12:50:24,Admin Support,Y,Y,66.0,0 days 00:00:44,3.0
1454,ID1450,Jim,2021-01-26,Tuesday,15:28:48,Streaming,Y,Y,119.0,0 days 00:00:43,4.0
1455,ID1409,Stewart,2021-01-26,Tuesday,09:51:50,Technical Support,N,N, ,0 days 00:00:00, 
1456,ID1414,Stewart,2021-01-26,Tuesday,10:40:48,Payment related,N,N, ,0 days 00:00:00, 
